season,team,conference,total_wins,total_losses,sp_rating,sp_rank,talent_top40,talent_top40_rank,bcr,bcr_rank,bluechips,bluechips_rank,roster_n,proven_vets,proven_vets_rank,returning_prod,returning_prod_rank,dev_total,dev_total_rank,achievement,achievement_rank,ach_offense,ach_defense,stale_2026_roster
2017,UCF,Big 12,13.0,0.0,14.1,22.0,33.4313,25.0,0.0333,49.0,4,43.0,120,,,0.6516,56.0,785.9240255544078,5.0,5.8,38.0,8.14,-2.62,False
2017,Georgia Tech,ACC,5.0,6.0,8.9,39.0,33.2082,26.0,0.05,37.0,5,37.0,100,,,0.3415,108.0,314.3767993353836,75.0,0.84,61.0,2.66,-0.71,False
2017,Maryland,Big Ten,4.0,8.0,-4.5,85.0,33.0418,27.0,0.0792,27.0,8,28.0,101,,,0.4402,93.0,514.0164287661642,67.0,-12.38,109.0,-5.44,-3.83,False
2017,Clemson,ACC,12.0,2.0,26.4,5.0,32.8456,28.0,0.2018,7.0,23,7.0,114,,,0.2368,119.0,703.4154886166385,17.0,18.74,8.0,4.47,16.26,False
2017,Navy,American Athletic,7.0,6.0,-0.7,73.0,32.5946,29.0,0.0171,82.0,3,51.0,175,,,0.2619,116.0,,,-8.09,98.0,0.61,-7.42,False
2017,Duke,ACC,7.0,6.0,6.1,46.0,32.5615,30.0,0.0619,34.0,6,33.0,97,,,0.8286,19.0,690.5900324613671,20.0,-1.26,75.0,-6.37,5.5,False
2017,Memphis,American Athletic,10.0,3.0,7.8,41.0,32.52080000000001,31.0,0.0248,64.0,3,51.0,121,,,0.8798,9.0,,,0.49,65.0,5.75,-5.88,False
2017,Nebraska,Big Ten,4.0,8.0,2.5,62.0,32.1795,32.0,0.072,29.0,9,25.0,125,,,0.1907,124.0,514.1407376856317,66.0,-4.44,85.0,-6.06,1.18,False
2017,Army,American Athletic,10.0,3.0,-5.3,90.0,32.1719,33.0,0.0,113.0,0,113.0,175,,,0.7169,41.0,,,-12.23,108.0,0.45,-10.11,False
2017,SMU,ACC,7.0,6.0,-2.9,82.0,31.936799999999998,34.0,0.0087,106.0,1,89.0,115,,,0.8358,15.0,619.9337118623313,35.0,-9.58,102.0,3.88,-12.4,False
2017,North Carolina,ACC,3.0,9.0,4.3,55.0,31.887399999999996,35.0,0.0275,58.0,3,51.0,109,,,0.1757,127.0,578.0568237287838,53.0,-2.33,78.0,-2.19,-0.87,False
2017,Pittsburgh,ACC,5.0,7.0,6.0,47.0,31.671599999999998,36.0,0.0632,33.0,6,33.0,95,,,0.3714,103.0,590.7921533028216,46.0,-0.39,70.0,0.03,0.13,False
2017,East Carolina,American Athletic,3.0,9.0,-14.0,111.0,31.5058,37.0,0.0459,39.0,5,37.0,109,,,0.4417,91.0,,,-20.21,123.0,-4.08,-16.59,False
2017,Auburn,SEC,10.0,4.0,24.7,8.0,31.350599999999996,38.0,0.1481,18.0,16,17.0,108,,,0.5053,88.0,619.3677546332406,36.0,18.66,9.0,4.21,14.28,False
2017,Kentucky,SEC,7.0,6.0,2.7,61.0,31.244799999999998,39.0,0.0654,32.0,7,32.0,107,,,0.6702,54.0,596.1289719204217,44.0,-3.23,81.0,-0.33,-4.16,False
2017,Florida International,Conference USA,8.0,5.0,-10.4,102.0,31.0483,40.0,0.0263,60.0,3,51.0,114,,,0.7208,40.0,,,-16.12,118.0,-7.02,-9.57,False
2017,Texas State,Pac-12,2.0,10.0,-23.5,125.0,31.007199999999997,41.0,0.0095,96.0,1,89.0,105,,,0.6749,52.0,533.189803085357,61.0,-29.17,128.0,-16.29,-11.45,False
2017,Ball State,Mid-American,2.0,10.0,-19.7,121.0,31.0013,42.0,0.0,113.0,0,113.0,101,,,0.6152,64.0,,,-25.37,127.0,-10.69,-12.25,False
2017,Washington State,Pac-12,9.0,4.0,8.6,40.0,31.000599999999995,43.0,0.0278,57.0,3,51.0,108,,,0.7706,31.0,618.7145137706606,37.0,2.93,51.0,-0.09,3.35,False
2017,Vanderbilt,SEC,5.0,7.0,0.6,70.0,30.368799999999997,44.0,0.01,91.0,1,89.0,100,,,0.9388,4.0,596.1831078914995,43.0,-4.38,84.0,1.67,-3.24,False
2017,Baylor,Big 12,1.0,11.0,-1.4,75.0,30.142400000000002,45.0,0.0171,82.0,2,69.0,117,,,0.397,99.0,539.8452754138306,60.0,-6.14,91.0,-3.61,-3.13,False
2017,UConn,FBS Independents,3.0,9.0,-19.2,120.0,30.035700000000006,46.0,0.0194,71.0,2,69.0,103,,,0.6129,65.0,,,-23.82,126.0,-8.05,-14.78,False
2017,Tulane,American Athletic,5.0,7.0,-5.7,94.0,29.8896,47.0,0.022,67.0,2,69.0,91,,,0.1542,128.0,,,-10.16,104.0,-1.86,-9.01,False
2017,Northwestern,Big Ten,10.0,3.0,11.2,27.0,28.9239,48.0,0.0202,68.0,2,69.0,99,,,0.5849,75.0,682.7957360835455,23.0,7.78,32.0,-1.02,9.06,False
2017,Wisconsin,Big Ten,13.0,1.0,26.8,3.0,28.8251,49.0,0.0588,35.0,6,33.0,102,,,0.6373,60.0,736.7993100367352,10.0,23.49,3.0,7.64,14.9,False
2017,App State,Sun Belt,9.0,4.0,3.8,58.0,28.632499999999997,50.0,0.009,103.0,1,89.0,111,,,0.6973,44.0,,,0.7,63.0,-0.15,1.8,False
2017,Southern Miss,Sun Belt,8.0,5.0,-3.4,84.0,28.603600000000004,51.0,0.0079,111.0,1,89.0,127,,,0.5216,84.0,,,-6.47,92.0,-4.74,-1.69,False
2017,Florida Atlantic,American Athletic,11.0,3.0,5.1,50.0,28.569799999999997,52.0,0.0079,111.0,1,89.0,127,,,0.9013,7.0,,,2.07,56.0,5.08,-4.67,False
2017,Iowa State,Big 12,8.0,5.0,7.5,44.0,28.435,53.0,0.0085,107.0,1,89.0,118,,,0.8779,10.0,643.2483871992648,33.0,4.61,42.0,8.66,-4.01,False
2017,Indiana,Big Ten,5.0,7.0,10.2,32.0,28.399800000000003,54.0,0.0,113.0,0,113.0,108,,,0.6279,62.0,585.4775453416023,48.0,7.35,34.0,-0.92,6.51,False
2017,Middle Tennessee,Conference USA,7.0,6.0,-4.9,88.0,28.2023,55.0,0.0431,41.0,5,37.0,116,,,0.7587,32.0,,,-7.54,95.0,-8.21,0.0,False
2017,Colorado State,Pac-12,7.0,6.0,3.9,57.0,28.101000000000003,56.0,0.018,75.0,2,69.0,111,,,0.8316,16.0,718.1482881736121,14.0,1.37,60.0,5.25,-5.85,False
2017,TCU,Big 12,11.0,3.0,18.9,16.0,27.9413,57.0,0.0833,25.0,11,22.0,132,,,1.0144,2.0,772.3262802845942,8.0,16.55,13.0,6.44,8.23,False
2017,Wyoming,Mountain West,8.0,5.0,-2.5,79.0,27.894100000000005,58.0,0.0099,92.0,1,89.0,101,,,0.5605,78.0,,,-4.8,86.0,-9.53,3.85,False
2017,Virginia Tech,ACC,9.0,4.0,14.3,21.0,27.5109,59.0,0.0275,58.0,3,51.0,109,,,0.2253,121.0,685.1120748577445,21.0,12.41,18.0,-1.22,12.74,False
2017,Tulsa,American Athletic,2.0,10.0,-10.7,103.0,27.478800000000003,60.0,0.0094,98.0,1,89.0,106,,,0.2569,117.0,,,-12.55,110.0,-1.7,-10.65,False
2017,Virginia,ACC,6.0,7.0,0.8,69.0,27.4189,61.0,0.0,113.0,0,113.0,95,,,0.9089,5.0,563.4264221599902,56.0,-0.99,74.0,-3.97,3.88,False
2017,Troy,Sun Belt,11.0,2.0,1.6,65.0,27.3449,62.0,0.0175,79.0,2,69.0,114,,,0.9936,3.0,,,-0.11,69.0,-1.42,3.72,False
2017,West Virginia,Big 12,7.0,6.0,5.6,49.0,27.254800000000003,63.0,0.0354,43.0,4,43.0,113,,,0.2785,115.0,596.4620404147447,42.0,3.99,45.0,4.73,0.06,False
2017,Boston College,ACC,7.0,6.0,4.6,53.0,27.230400000000003,64.0,0.0,113.0,0,113.0,96,,,0.7571,33.0,705.4120044691738,16.0,3.02,49.0,-3.66,7.37,False
2017,Wake Forest,ACC,8.0,5.0,10.5,31.0,27.1477,65.0,0.0341,48.0,3,51.0,88,,,1.0908,1.0,824.4794392183212,1.0,9.01,24.0,6.89,2.21,False
2017,Old Dominion,Sun Belt,5.0,7.0,-16.8,118.0,27.1377,66.0,0.0177,77.0,2,69.0,113,,,0.5569,80.0,,,-18.28,120.0,-12.51,-5.48,False
2017,Georgia Southern,Sun Belt,2.0,10.0,-15.8,115.0,27.1331,67.0,0.0185,73.0,2,69.0,108,,,0.2806,114.0,,,-17.28,119.0,-10.5,-8.18,False
2017,Oklahoma,SEC,12.0,2.0,25.5,7.0,27.108800000000002,68.0,0.1714,9.0,18,13.0,105,,,0.5943,72.0,793.1664779626188,4.0,24.05,2.0,21.01,3.13,False
2017,NC State,ACC,9.0,4.0,12.9,24.0,26.959400000000002,69.0,0.0096,95.0,1,89.0,104,,,0.8306,18.0,720.3467967279427,12.0,11.61,19.0,9.29,4.1,False
2017,Purdue,Big Ten,7.0,6.0,5.8,48.0,26.863999999999997,70.0,0.0093,100.0,1,89.0,107,,,0.5657,77.0,578.4702476519965,52.0,4.61,42.0,-0.05,5.35,False
2017,UL Monroe,Sun Belt,4.0,8.0,-12.9,110.0,26.5613,71.0,0.0424,42.0,5,37.0,118,,,0.7296,38.0,,,-13.76,113.0,3.82,-17.9,False
2017,Boise State,Pac-12,11.0,3.0,9.1,37.0,26.5338,72.0,0.0102,90.0,1,89.0,98,,,0.6172,63.0,676.4324079972632,25.0,8.27,31.0,0.13,7.11,False
2017,Mississippi State,SEC,9.0,4.0,16.0,19.0,26.398700000000005,73.0,0.0901,23.0,10,24.0,111,,,0.7835,29.0,618.4539873196951,38.0,15.32,14.0,4.01,9.58,False
2017,Temple,American Athletic,7.0,6.0,0.5,71.0,26.3272,74.0,0.0331,50.0,4,43.0,121,,,0.5993,69.0,,,-0.1,68.0,-3.25,3.61,False
2017,Oregon,Big Ten,7.0,6.0,9.1,37.0,26.310000000000002,75.0,0.1048,22.0,11,22.0,105,,,0.4887,89.0,652.5616031984546,31.0,8.51,28.0,6.66,2.62,False
2017,Western Michigan,Mid-American,6.0,6.0,-2.4,78.0,26.217799999999997,76.0,0.0097,94.0,1,89.0,103,,,0.2152,123.0,,,-2.89,80.0,-2.59,-0.64,False
2017,Washington,Big Ten,10.0,3.0,22.1,10.0,25.503999999999994,77.0,0.1275,20.0,13,21.0,102,,,0.7978,27.0,579.6548065223062,51.0,22.39,4.0,11.52,11.81,False
2017,Fresno State,Pac-12,10.0,4.0,-2.7,81.0,25.42320000000001,78.0,0.0,113.0,0,113.0,117,,,0.8613,12.0,620.5090225366278,34.0,-2.33,78.0,-5.54,2.65,False
2017,Buffalo,Mid-American,6.0,6.0,-11.2,105.0,25.277199999999997,79.0,0.0286,54.0,3,51.0,105,,,0.353,105.0,,,-10.67,105.0,-2.86,-5.68,False
2017,Kent State,Mid-American,2.0,10.0,-20.2,124.0,25.1901,80.0,0.0177,77.0,2,69.0,113,,,0.9036,6.0,,,-19.57,122.0,-13.41,-4.14,False
2017,Houston,Big 12,7.0,5.0,7.7,43.0,25.0924,81.0,0.0342,47.0,4,43.0,117,,,0.3778,102.0,572.7073712265992,55.0,8.43,29.0,4.65,2.51,False
2017,Michigan State,Big Ten,10.0,3.0,13.8,23.0,25.0804,82.0,0.0792,27.0,8,28.0,101,,,0.1816,125.0,551.7605453662247,58.0,14.55,15.0,0.06,13.21,False
2017,Nevada,Mountain West,3.0,9.0,-16.4,117.0,24.893499999999996,83.0,0.0174,81.0,2,69.0,115,,,0.4668,90.0,,,-15.45,116.0,-1.94,-12.7,False
2017,Western Kentucky,Conference USA,6.0,7.0,-4.9,88.0,24.7948,84.0,0.0095,96.0,1,89.0,105,,,0.4239,95.0,,,-3.85,83.0,-1.98,-1.55,False
2017,San Diego State,Pac-12,10.0,3.0,4.5,54.0,24.702900000000003,85.0,0.0093,100.0,1,89.0,108,,,0.7167,42.0,672.4341326848269,26.0,5.65,39.0,1.07,3.69,False
2017,Kansas,Big 12,1.0,11.0,-14.8,114.0,24.6458,86.0,0.0165,85.0,2,69.0,121,,,0.4059,98.0,441.6213507557065,74.0,-13.58,112.0,-5.8,-8.18,False
2017,California,ACC,5.0,7.0,-1.0,74.0,24.644,87.0,0.0446,40.0,5,37.0,112,,,0.3872,100.0,541.5873678207095,59.0,0.22,67.0,1.3,-1.38,False
2017,Coastal Carolina,FCS Independents,3.0,9.0,,,24.544099999999997,88.0,0.009,103.0,1,89.0,111,,,,,,,,,,,False
2017,Arizona State,Big 12,7.0,6.0,1.0,68.0,24.4754,89.0,0.0656,31.0,8,28.0,122,,,0.6906,46.0,583.9330177048217,49.0,2.4,53.0,6.6,-4.5,False
2017,Minnesota,Big Ten,5.0,7.0,0.4,72.0,24.3771,90.0,0.0312,52.0,3,51.0,96,,,0.3512,106.0,485.53254742700204,71.0,1.91,57.0,-3.35,6.55,False
2017,Penn State,Big Ten,11.0,2.0,26.0,6.0,24.262700000000002,91.0,0.1296,19.0,14,20.0,108,,,0.8452,13.0,668.9936587832983,27.0,27.63,1.0,14.32,13.81,False
2017,Syracuse,ACC,4.0,8.0,4.0,56.0,24.259300000000007,92.0,0.0,113.0,0,113.0,95,,,0.5916,73.0,485.72942325084125,70.0,5.63,40.0,2.12,1.41,False
2017,Bowling Green,Mid-American,2.0,10.0,-10.0,101.0,24.2154,93.0,0.0263,60.0,3,51.0,114,,,0.8016,25.0,,,-8.32,99.0,0.35,-10.17,False
2017,Air Force,Mountain West,5.0,7.0,-11.0,104.0,24.214799999999993,94.0,0.02,70.0,3,51.0,150,,,0.6289,61.0,,,-9.32,100.0,1.65,-11.77,False
2017,Northern Illinois,Mountain West,8.0,5.0,-1.4,75.0,24.069399999999998,95.0,0.0108,89.0,1,89.0,93,,,0.4401,94.0,,,0.44,66.0,-6.07,8.3,False
2017,Rutgers,Big Ten,4.0,8.0,-5.5,92.0,24.060100000000002,96.0,0.0189,72.0,2,69.0,106,,,0.541,81.0,471.4268106933322,72.0,-3.65,82.0,-3.77,-0.2,False
2017,Oklahoma State,Big 12,10.0,3.0,19.1,15.0,23.920899999999996,97.0,0.0354,43.0,4,43.0,113,,,0.7389,36.0,780.024567283574,7.0,21.1,5.0,15.21,5.87,False
2017,Toledo,Mid-American,11.0,3.0,6.6,45.0,23.790200000000002,98.0,0.0099,92.0,1,89.0,101,,,0.6799,50.0,,,8.74,27.0,5.29,3.23,False
2017,Georgia State,Sun Belt,7.0,5.0,-14.0,111.0,23.7437,99.0,0.0,113.0,0,113.0,109,,,0.6908,45.0,,,-11.81,106.0,-9.89,0.36,False
2017,Rice,American Athletic,1.0,11.0,-23.6,126.0,23.6876,100.0,0.0,113.0,0,113.0,97,,,0.3817,101.0,,,-21.35,124.0,-7.66,-11.92,False
2017,Arkansas State,Sun Belt,7.0,5.0,1.5,66.0,23.592100000000002,101.0,0.0345,46.0,4,43.0,116,,,0.8227,20.0,,,3.86,46.0,2.5,0.43,False
2017,UNLV,Mountain West,5.0,7.0,-14.5,113.0,23.516,102.0,0.0088,105.0,1,89.0,114,,,0.6792,51.0,,,-12.06,107.0,-0.56,-10.73,False
2017,Louisiana,Sun Belt,5.0,7.0,-15.8,115.0,22.9373,103.0,0.0171,82.0,2,69.0,117,,,0.1771,126.0,,,-12.73,111.0,1.07,-13.55,False
2017,Miami (OH),Mid-American,5.0,7.0,-2.2,77.0,22.3572,104.0,0.0,113.0,0,113.0,110,,,0.8758,11.0,,,1.49,59.0,-1.9,2.73,False
2017,Marshall,Sun Belt,8.0,5.0,-4.5,85.0,22.292299999999997,105.0,0.0202,68.0,2,69.0,99,,,0.441,92.0,,,-0.74,72.0,-6.67,5.76,False
2017,Ohio,Mid-American,9.0,4.0,3.3,60.0,22.241799999999998,106.0,0.0,113.0,0,113.0,111,,,0.3452,107.0,,,7.12,37.0,6.16,-0.92,False
2017,Louisiana Tech,Sun Belt,7.0,6.0,-5.5,92.0,22.185499999999998,107.0,0.0094,98.0,1,89.0,106,,,0.232,120.0,,,-1.62,77.0,0.79,-2.99,False
2017,Texas Tech,Big 12,6.0,7.0,4.8,52.0,22.0726,108.0,0.028,55.0,3,51.0,107,,,0.3291,110.0,683.0322049530314,22.0,8.8,25.0,8.46,1.46,False
2017,New Mexico,Mountain West,3.0,9.0,-12.4,107.0,21.5461,109.0,0.016,86.0,2,69.0,125,,,0.559,79.0,,,-7.83,96.0,-4.85,-4.18,False
2017,Utah,Big 12,7.0,6.0,12.0,25.0,21.346,110.0,0.0156,87.0,2,69.0,128,,,0.5367,82.0,516.2744428670803,65.0,16.79,12.0,5.07,9.61,False
2017,Massachusetts,Mid-American,4.0,8.0,-9.7,100.0,21.2872,111.0,0.0,113.0,0,113.0,106,,,0.7447,35.0,,,-4.85,87.0,-1.4,-1.76,False
2017,San José State,Mountain West,2.0,11.0,-20.0,123.0,21.121199999999998,112.0,0.018,75.0,2,69.0,111,,,0.4156,96.0,,,-14.97,115.0,-10.21,-7.28,False
2017,UTSA,American Athletic,6.0,5.0,-2.5,79.0,21.0693,113.0,0.0,113.0,0,113.0,121,,,0.8315,17.0,,,2.59,52.0,-6.68,7.75,False
2017,UTEP,Mountain West,0.0,12.0,-27.4,128.0,20.2882,114.0,0.0244,65.0,3,51.0,123,,,0.3698,104.0,,,-21.47,125.0,-12.13,-8.07,False
2017,Oregon State,Pac-12,1.0,11.0,-12.6,109.0,20.1542,115.0,0.028,55.0,3,51.0,107,,,0.5294,83.0,442.9891303146895,73.0,-6.52,93.0,3.94,-9.21,False
2017,South Alabama,Sun Belt,4.0,8.0,-12.0,106.0,19.5826,116.0,0.0085,107.0,1,89.0,117,,,0.508,86.0,,,-5.3,89.0,-6.24,-0.43,False
2017,Charlotte,American Athletic,1.0,11.0,-26.1,127.0,19.5523,117.0,0.0,113.0,0,113.0,109,,,0.7501,34.0,,,-19.37,121.0,-10.82,-6.72,False
2017,South Florida,American Athletic,10.0,2.0,10.2,32.0,19.2474,118.0,0.0185,73.0,2,69.0,108,,,0.8139,22.0,,,17.26,11.0,7.25,9.93,False
2017,Eastern Michigan,Mid-American,5.0,7.0,-5.3,90.0,18.917800000000003,119.0,0.0351,45.0,4,43.0,114,,,0.8063,24.0,,,2.12,54.0,-2.16,4.89,False
2017,Kansas State,Big 12,8.0,5.0,10.9,29.0,18.080099999999998,120.0,0.0085,107.0,1,89.0,117,,,0.8203,21.0,598.0232324072495,40.0,19.22,7.0,10.71,5.59,False
2017,Colorado,Big 12,5.0,7.0,2.0,64.0,17.9112,121.0,0.0261,62.0,3,51.0,115,,,0.6889,48.0,521.4607168046965,63.0,10.51,20.0,6.71,1.67,False
2017,North Texas,American Athletic,9.0,5.0,-4.5,85.0,17.636599999999998,122.0,0.0085,107.0,1,89.0,117,,,0.4064,97.0,,,4.3,44.0,5.16,-2.39,False
2017,Hawai'i,Mountain West,3.0,9.0,-19.7,121.0,16.933,123.0,0.0,113.0,0,113.0,124,,,0.6046,67.0,,,-10.13,103.0,0.26,-8.15,False
2017,Akron,Mid-American,7.0,7.0,-17.6,119.0,16.752000000000002,124.0,0.0092,102.0,1,89.0,109,,,0.5991,70.0,,,-7.84,97.0,1.16,-7.27,False
2017,Utah State,Pac-12,6.0,7.0,-3.3,83.0,14.957400000000002,125.0,0.0175,79.0,2,69.0,114,,,0.6494,57.0,656.9668901360028,30.0,8.41,30.0,2.48,5.2,False
2017,UAB,Conference USA,8.0,5.0,,,14.796700000000001,126.0,0.0142,88.0,2,69.0,141,,,,,,,,,,,False
2017,Central Michigan,Mid-American,8.0,5.0,-8.6,98.0,14.264999999999999,127.0,0.0,113.0,0,113.0,108,,,0.6379,59.0,,,3.86,46.0,-0.13,5.33,False
2017,New Mexico State,Conference USA,7.0,6.0,-9.4,99.0,13.531000000000002,128.0,0.0,113.0,0,113.0,115,,,0.8096,23.0,,,3.85,48.0,3.39,1.29,False
2017,Idaho,Big Sky,4.0,8.0,-12.4,107.0,11.581499999999998,129.0,0.0,113.0,0,113.0,46,,,0.591,74.0,,,2.96,50.0,-1.31,4.63,False
2017,BYU,Big 12,4.0,9.0,-7.4,96.0,9.854700000000001,130.0,0.0236,66.0,3,51.0,127,,,0.2525,118.0,581.9962219969437,50.0,9.83,22.0,-0.44,9.86,False
2018,Alabama,SEC,14.0,1.0,36.3,1.0,38.5866,1.0,0.3814,2.0,45,2.0,118,21.0,59.0,0.7806,32.0,763.7555784480462,10.0,24.2,2.0,16.22,8.79,False
2018,Georgia,SEC,11.0,3.0,32.9,2.0,38.4613,2.0,0.3719,3.0,45,2.0,121,27.0,6.0,0.8167,24.0,543.5162544380362,63.0,21.02,4.0,11.33,8.89,False
2018,Ohio State,Big Ten,13.0,1.0,24.1,6.0,38.4491,3.0,0.4034,1.0,48,1.0,119,23.0,25.0,0.6016,72.0,741.4233718459694,14.0,12.24,21.0,9.84,1.9,False
2018,Florida State,ACC,5.0,7.0,1.4,71.0,37.5326,4.0,0.3469,4.0,34,7.0,98,20.0,66.0,0.6591,59.0,605.7613063434874,52.0,-8.81,101.0,-8.73,1.06,False
2018,LSU,SEC,10.0,3.0,24.2,5.0,37.5184,5.0,0.3455,5.0,38,4.0,110,19.0,81.0,0.165,127.0,613.8586940685369,50.0,14.02,18.0,1.08,10.47,False
2018,Clemson,ACC,15.0,0.0,29.7,3.0,37.471199999999996,6.0,0.2895,7.0,33,8.0,114,35.0,1.0,0.7942,28.0,724.8055145191678,19.0,19.6,5.0,9.32,11.31,False
2018,Michigan,Big Ten,10.0,3.0,22.0,10.0,37.4072,7.0,0.2517,13.0,37,5.0,147,23.0,25.0,0.8638,14.0,646.4880407874742,38.0,12.02,23.0,1.88,9.67,False
2018,USC,Big Ten,5.0,7.0,9.7,34.0,37.344300000000004,8.0,0.303,6.0,30,11.0,99,19.0,81.0,0.3344,112.0,432.174874796274,74.0,-0.17,65.0,-1.86,1.52,False
2018,Oklahoma,SEC,12.0,2.0,24.9,4.0,37.1078,9.0,0.2893,8.0,35,6.0,121,15.0,118.0,0.4069,102.0,845.1267501234163,3.0,15.46,11.0,20.65,-5.79,False
2018,Texas,SEC,10.0,4.0,11.3,31.0,36.845,10.0,0.2718,10.0,28,13.0,103,22.0,41.0,0.6555,62.0,671.7451102290528,30.0,2.33,56.0,2.19,0.03,False
2018,Notre Dame,FBS Independents,12.0,1.0,20.7,13.0,36.8301,11.0,0.2623,12.0,32,9.0,122,26.0,12.0,0.677,55.0,,,11.76,24.0,1.5,9.94,False
2018,Florida,SEC,10.0,3.0,23.0,9.0,36.771100000000004,12.0,0.2456,14.0,28,13.0,114,23.0,25.0,0.7042,51.0,833.2757358135003,4.0,14.16,17.0,5.55,7.09,False
2018,Auburn,SEC,8.0,5.0,23.6,7.0,36.7527,13.0,0.2793,9.0,31,10.0,111,23.0,25.0,0.8286,22.0,732.1039053298415,17.0,14.79,14.0,3.87,10.41,False
2018,Miami,ACC,7.0,6.0,12.7,27.0,36.6572,14.0,0.2655,11.0,30,11.0,113,19.0,81.0,0.7224,47.0,702.6270575820978,24.0,4.07,45.0,-3.64,8.79,False
2018,Penn State,Big Ten,9.0,4.0,19.0,15.0,36.534,15.0,0.2435,15.0,28,13.0,115,21.0,59.0,0.5887,76.0,734.5635521536474,16.0,10.59,26.0,1.07,10.09,False
2018,Texas A&M,SEC,9.0,4.0,21.6,11.0,36.3947,16.0,0.2063,19.0,26,16.0,126,20.0,66.0,0.5948,73.0,745.0099569032315,13.0,13.44,19.0,7.59,5.01,False
2018,Stanford,ACC,9.0,4.0,13.0,26.0,36.289,17.0,0.2136,17.0,22,17.0,103,27.0,6.0,0.8696,12.0,629.9000316013805,43.0,5.03,39.0,2.79,0.59,False
2018,UCLA,Big Ten,3.0,9.0,-0.4,76.0,36.158500000000004,18.0,0.2316,16.0,22,17.0,95,22.0,41.0,0.3434,109.0,566.1956952016558,56.0,-8.14,99.0,-1.8,-7.4,False
2018,Tennessee,SEC,5.0,7.0,5.5,48.0,36.00619999999999,19.0,0.1696,20.0,19,20.0,112,23.0,25.0,0.4907,92.0,487.6884873195889,68.0,-1.96,78.0,1.04,-3.77,False
2018,South Carolina,SEC,7.0,6.0,14.9,20.0,35.7008,20.0,0.1619,22.0,17,21.0,105,22.0,41.0,0.8872,8.0,640.8440996873491,39.0,7.99,32.0,4.32,1.78,False
2018,Oregon,Big Ten,9.0,4.0,7.3,41.0,35.6624,21.0,0.1683,21.0,17,21.0,101,20.0,66.0,0.6395,67.0,617.6370483314054,48.0,0.45,63.0,2.65,-0.39,False
2018,Ole Miss,SEC,5.0,7.0,9.8,33.0,35.656400000000005,22.0,0.1379,23.0,16,23.0,116,20.0,66.0,0.6221,68.0,701.130024750451,26.0,2.97,54.0,10.06,-5.78,False
2018,Louisville,ACC,2.0,10.0,-9.1,98.0,35.6059,23.0,0.121,25.0,15,24.0,124,18.0,95.0,0.3712,106.0,451.3968812404249,71.0,-15.84,117.0,-7.5,-8.14,False
2018,Mississippi State,SEC,8.0,5.0,23.2,8.0,35.2598,24.0,0.0991,28.0,11,28.0,111,21.0,59.0,0.8753,10.0,658.2040011327188,35.0,17.08,7.0,2.91,15.25,False
2018,Nebraska,Big Ten,4.0,8.0,5.4,49.0,35.217,25.0,0.1102,27.0,13,26.0,118,22.0,41.0,0.4376,99.0,663.9120650041651,32.0,-0.64,69.0,1.05,-1.12,False
2018,TCU,Big 12,7.0,6.0,6.9,43.0,35.2071,26.0,0.0909,30.0,11,28.0,121,25.0,19.0,0.3925,103.0,461.8586322101608,70.0,0.87,60.0,-5.94,8.89,False
2018,Kentucky,SEC,10.0,3.0,13.1,25.0,35.1816,27.0,0.1111,26.0,12,27.0,108,18.0,95.0,0.3302,113.0,551.9534729331561,60.0,7.12,36.0,-2.12,9.51,False
2018,Maryland,Big Ten,5.0,7.0,3.0,59.0,35.1816,27.0,0.1284,24.0,14,25.0,109,27.0,6.0,0.6605,58.0,771.2380797983052,8.0,-2.98,83.0,-4.02,-0.09,False
2018,North Carolina,ACC,2.0,9.0,-2.5,88.0,35.1768,29.0,0.0721,35.0,8,33.0,111,26.0,12.0,0.78,34.0,570.249313793919,55.0,-8.47,100.0,-1.71,-6.08,False
2018,Virginia Tech,ACC,6.0,7.0,3.9,55.0,35.0235,30.0,0.098,29.0,10,30.0,102,14.0,123.0,0.6936,53.0,611.1898413654329,51.0,-1.8,76.0,1.32,-3.46,False
2018,Arkansas,SEC,2.0,10.0,4.5,53.0,34.9944,31.0,0.0847,32.0,10,30.0,118,30.0,3.0,0.6695,56.0,524.6736127678671,64.0,-1.14,72.0,-1.75,0.27,False
2018,Wisconsin,Big Ten,8.0,5.0,15.5,19.0,34.9335,32.0,0.0909,30.0,9,32.0,99,17.0,104.0,0.8518,18.0,617.6674232641568,47.0,9.97,27.0,7.91,4.42,False
2018,Duke,ACC,8.0,5.0,5.0,51.0,34.8132,33.0,0.0714,36.0,7,37.0,98,23.0,25.0,0.852,17.0,708.98247608172,22.0,-0.32,66.0,-0.79,1.12,False
2018,Baylor,Big 12,7.0,6.0,2.0,66.0,34.7992,34.0,0.0667,39.0,7,37.0,105,29.0,4.0,0.8272,23.0,623.6340793114565,45.0,-3.29,85.0,1.83,-4.17,False
2018,Washington,Big Ten,10.0,4.0,19.9,14.0,34.6941,35.0,0.2128,18.0,20,19.0,94,27.0,6.0,0.7722,36.0,638.9259536222985,40.0,14.8,13.0,3.32,13.52,False
2018,Pittsburgh,ACC,7.0,7.0,2.7,61.0,34.6537,36.0,0.0842,33.0,8,33.0,95,18.0,95.0,0.5215,86.0,657.5454743964597,36.0,-2.33,81.0,-2.14,-0.35,False
